Timestamp,IP_Address,Country,AthleteNames,Sports,Age,Gender,Nationality,Match_or_sport_event_dates,Outcomes,Medals,Ranks,Stadiums,Athlete_Height,Athlete_Weight,Date_of_Birth
2024-05-10 21:25:18.685755,28.33.234.177,China,Michael Phelps,Gymnastics,27,Male,USA,2024-05-10 21:25:18.685791,Win,Silver,9,Wembley Stadium,183,57,1989-05-10 21:25:18.685815
2024-05-10 21:25:18.686062,209.1.201.225,India,Michael Phelps,Tennis,32,Female,India,2024-05-10 21:25:18.686104,Draw,Silver,3,Madison Square Garden,214,56,1986-05-10 21:25:18.686130
2024-05-10 21:25:18.686293,187.174.188.121,Russia,Usain Bolt,Swimming,37,Female,USA,2024-05-10 21:25:18.686316,Draw,Silver,6,Madison Square Garden,187,64,2003-05-10 21:25:18.686328
2024-05-10 21:25:18.686419,65.70.29.166,USA,Serena Williams,Swimming,36,Female,USA,2024-05-10 21:25:18.686441,Win,Silver,5,Wembley Stadium,160,56,1989-05-10 21:25:18.686454
2024-05-10 21:25:18.686537,164.247.199.124,China,Usain Bolt,Tennis,18,Male,USA,2024-05-10 21:25:18.686557,Win,Bronze,8,Madison Square Garden,212,136,2002-05-10 21:25:18.686569
2024-05-10 21:25:18.686723,9.90.203.232,Russia,Lionel Messi,Gymnastics,25,Female,Russia,2024-05-10 21:25:18.686769,Lose,,1,Madison Square Garden,211,58,1999-05-10 21:25:18.686793
2024-05-10 21:25:18.686974,32.21.58.170,Germany,Usain Bolt,Tennis,24,Female,Germany,2024-05-10 21:25:18.687020,Win,Gold,2,Bird's Nest,175,53,2000-05-10 21:25:18.687045
2024-05-10 21:25:18.687191,85.62.240.160,India,Serena Williams,Tennis,23,Female,USA,2024-05-10 21:25:18.687215,Win,Gold,3,Wembley Stadium,195,103,1998-05-10 21:25:18.687230
2024-05-10 21:25:18.687429,81.248.96.141,China,Simone Biles,Athletics,29,Female,India,2024-05-10 21:25:18.687472,Win,Gold,9,Bird's Nest,205,109,2000-05-10 21:25:18.687497
2024-05-10 21:25:18.687658,98.235.180.31,India,Michael Phelps,Swimming,35,Male,India,2024-05-10 21:25:18.687682,Draw,Silver,5,Madison Square Garden,153,132,1986-05-10 21:25:18.687698
2024-05-10 21:25:18.687847,96.117.190.165,Germany,Lionel Messi,Tennis,37,Male,China,2024-05-10 21:25:18.687914,Lose,Silver,7,Madison Square Garden,201,148,1986-05-10 21:25:18.687948
2024-05-10 21:25:18.688093,251.61.53.129,India,Michael Phelps,Swimming,22,Female,USA,2024-05-10 21:25:18.688119,Draw,Silver,3,Bird's Nest,175,101,1985-05-10 21:25:18.688133
2024-05-10 21:25:18.688233,46.188.22.107,Russia,Lionel Messi,Soccer,26,Male,USA,2024-05-10 21:25:18.688254,Draw,Bronze,9,Wembley Stadium,167,69,1994-05-10 21:25:18.688268
2024-05-10 21:25:18.688360,28.26.119.145,China,Michael Phelps,Tennis,33,Male,India,2024-05-10 21:25:18.688381,Draw,Silver,9,Wembley Stadium,205,126,2004-05-10 21:25:18.688393
2024-05-10 21:25:18.688627,84.163.57.62,China,Serena Williams,Swimming,31,Male,India,2024-05-10 21:25:18.688653,Lose,,2,Olympic Stadium,161,128,1992-05-10 21:25:18.688667
2024-05-10 21:25:18.688798,107.78.202.191,Germany,Lionel Messi,Soccer,22,Female,Germany,2024-05-10 21:25:18.688835,Win,Silver,9,Bird's Nest,182,77,1991-05-10 21:25:18.688858
2024-05-10 21:25:18.689021,208.110.151.65,China,Michael Phelps,Swimming,21,Male,India,2024-05-10 21:25:18.689059,Lose,Silver,4,Bird's Nest,161,73,2002-05-10 21:25:18.689085
2024-05-10 21:25:18.689246,223.204.56.74,Germany,Serena Williams,Swimming,37,Female,India,2024-05-10 21:25:18.689298,Draw,,5,Wembley Stadium,212,68,1996-05-10 21:25:18.689327
2024-05-10 21:25:18.689511,75.220.128.85,Germany,Usain Bolt,Gymnastics,30,Female,China,2024-05-10 21:25:18.689539,Win,Bronze,8,Bird's Nest,203,66,2001-05-10 21:25:18.689553
2024-05-10 21:25:18.689647,40.221.3.9,USA,Lionel Messi,Swimming,40,Female,USA,2024-05-10 21:25:18.689668,Draw,Gold,9,Wembley Stadium,183,126,1994-05-10 21:25:18.689680
2024-05-10 21:25:18.689764,13.145.122.177,Russia,Lionel Messi,Gymnastics,25,Female,Germany,2024-05-10 21:25:18.689790,Lose,Gold,8,Bird's Nest,154,126,1990-05-10 21:25:18.689803
2024-05-10 21:25:18.690007,30.237.238.138,Germany,Serena Williams,Soccer,31,Male,Germany,2024-05-10 21:25:18.690036,Win,Gold,6,Olympic Stadium,215,70,1999-05-10 21:25:18.690049
2024-05-10 21:25:18.690170,164.93.168.205,Germany,Simone Biles,Tennis,34,Male,India,2024-05-10 21:25:18.690191,Win,Gold,5,Wembley Stadium,194,117,1993-05-10 21:25:18.690203
2024-05-10 21:25:18.690310,253.194.41.94,India,Lionel Messi,Tennis,34,Male,India,2024-05-10 21:25:18.690348,Draw,Gold,7,Madison Square Garden,176,60,1988-05-10 21:25:18.690362
2024-05-10 21:25:18.690452,96.52.42.75,USA,Simone Biles,Athletics,23,Female,Germany,2024-05-10 21:25:18.690472,Draw,Gold,3,Bird's Nest,165,64,1991-05-10 21:25:18.690485
2024-05-10 21:25:18.690568,147.249.152.234,Germany,Simone Biles,Soccer,29,Male,Russia,2024-05-10 21:25:18.690588,Draw,Bronze,8,Wembley Stadium,220,113,1992-05-10 21:25:18.690600
2024-05-10 21:25:18.690683,237.110.89.228,Russia,Usain Bolt,Gymnastics,35,Male,Russia,2024-05-10 21:25:18.690702,Lose,Gold,6,Madison Square Garden,208,67,1996-05-10 21:25:18.690714
2024-05-10 21:25:18.690804,188.104.124.127,Germany,Simone Biles,Athletics,27,Male,China,2024-05-10 21:25:18.690821,Draw,Bronze,7,Bird's Nest,202,122,1984-05-10 21:25:18.690834
2024-05-10 21:25:18.690908,169.21.149.79,Russia,Lionel Messi,Soccer,38,Male,India,2024-05-10 21:25:18.690926,Lose,Bronze,3,Olympic Stadium,201,78,1988-05-10 21:25:18.690938
2024-05-10 21:25:18.691012,171.59.234.150,USA,Michael Phelps,Tennis,37,Male,India,2024-05-10 21:25:18.691030,Draw,Silver,6,Wembley Stadium,208,126,2000-05-10 21:25:18.691042
2024-05-10 21:25:18.691116,88.253.220.168,USA,Usain Bolt,Tennis,19,Female,Germany,2024-05-10 21:25:18.691133,Draw,Bronze,1,Wembley Stadium,217,118,1998-05-10 21:25:18.691145
2024-05-10 21:25:18.691218,159.108.14.194,USA,Lionel Messi,Gymnastics,24,Female,India,2024-05-10 21:25:18.691236,Draw,,2,Wembley Stadium,170,58,1989-05-10 21:25:18.691248
2024-05-10 21:25:18.691323,150.113.121.190,USA,Usain Bolt,Gymnastics,24,Female,China,2024-05-10 21:25:18.691341,Win,Gold,4,Wembley Stadium,217,53,2003-05-10 21:25:18.691352
2024-05-10 21:25:18.691425,7.2.210.218,India,Usain Bolt,Swimming,35,Female,India,2024-05-10 21:25:18.691443,Draw,Bronze,7,Wembley Stadium,197,83,2006-05-10 21:25:18.691454
2024-05-10 21:25:18.691528,234.187.183.106,Germany,Simone Biles,Swimming,37,Female,USA,2024-05-10 21:25:18.691547,Draw,Bronze,4,Madison Square Garden,155,94,1992-05-10 21:25:18.691558
2024-05-10 21:25:18.691633,111.109.163.244,India,Michael Phelps,Tennis,18,Male,China,2024-05-10 21:25:18.691651,Win,Gold,3,Madison Square Garden,172,87,1987-05-10 21:25:18.691662
2024-05-10 21:25:18.691736,212.139.56.53,USA,Simone Biles,Swimming,21,Female,Russia,2024-05-10 21:25:18.691754,Lose,Silver,4,Bird's Nest,209,94,1994-05-10 21:25:18.691765
2024-05-10 21:25:18.691840,249.87.136.59,USA,Simone Biles,Athletics,23,Female,Germany,2024-05-10 21:25:18.691859,Draw,Bronze,2,Wembley Stadium,213,58,1999-05-10 21:25:18.691870
2024-05-10 21:25:18.691945,125.164.249.198,India,Lionel Messi,Athletics,34,Female,Russia,2024-05-10 21:25:18.691963,Draw,Bronze,3,Wembley Stadium,176,111,1998-05-10 21:25:18.691974
2024-05-10 21:25:18.692048,150.229.192.237,China,Serena Williams,Gymnastics,27,Male,Germany,2024-05-10 21:25:18.692066,Lose,Silver,4,Wembley Stadium,201,138,1994-05-10 21:25:18.692077
2024-05-10 21:25:18.692151,238.143.98.164,China,Simone Biles,Athletics,31,Female,Russia,2024-05-10 21:25:18.692169,Draw,,6,Wembley Stadium,159,52,2002-05-10 21:25:18.692180
2024-05-10 21:25:18.692267,237.94.32.17,China,Usain Bolt,Tennis,30,Female,Germany,2024-05-10 21:25:18.692286,Lose,Silver,2,Bird's Nest,198,57,1985-05-10 21:25:18.692348
2024-05-10 21:25:18.692561,237.137.131.148,Russia,Lionel Messi,Soccer,37,Male,India,2024-05-10 21:25:18.692605,Win,Gold,10,Wembley Stadium,210,96,1995-05-10 21:25:18.692634
2024-05-10 21:25:18.692905,227.26.166.9,China,Lionel Messi,Tennis,36,Male,Germany,2024-05-10 21:25:18.692949,Win,Gold,6,Wembley Stadium,213,125,1999-05-10 21:25:18.692974
2024-05-10 21:25:18.693340,14.177.246.33,USA,Serena Williams,Gymnastics,36,Female,Germany,2024-05-10 21:25:18.693434,Win,Bronze,8,Olympic Stadium,194,134,2003-05-10 21:25:18.693591
2024-05-10 21:25:18.693954,218.244.48.177,India,Usain Bolt,Tennis,26,Female,India,2024-05-10 21:25:18.694008,Lose,Bronze,9,Bird's Nest,193,60,2005-05-10 21:25:18.694034
2024-05-10 21:25:18.694415,128.176.106.149,China,Serena Williams,Swimming,33,Female,India,2024-05-10 21:25:18.694453,Lose,,10,Bird's Nest,163,96,1994-05-10 21:25:18.694468
2024-05-10 21:25:18.694595,73.139.209.210,USA,Michael Phelps,Gymnastics,22,Male,China,2024-05-10 21:25:18.694618,Win,Silver,5,Wembley Stadium,172,131,1985-05-10 21:25:18.694631
2024-05-10 21:25:18.694726,6.224.184.203,Germany,Usain Bolt,Gymnastics,31,Male,India,2024-05-10 21:25:18.694747,Lose,Bronze,2,Bird's Nest,170,50,1996-05-10 21:25:18.694760
2024-05-10 21:25:18.694850,19.169.220.42,China,Lionel Messi,Tennis,19,Male,India,2024-05-10 21:25:18.694871,Lose,Silver,3,Wembley Stadium,175,133,1984-05-10 21:25:18.694885
2024-05-10 21:25:18.694975,52.37.158.10,India,Simone Biles,Tennis,26,Female,India,2024-05-10 21:25:18.694996,Win,Gold,5,Madison Square Garden,178,134,1998-05-10 21:25:18.695009
2024-05-10 21:25:18.695093,17.56.77.111,China,Serena Williams,Tennis,29,Female,Russia,2024-05-10 21:25:18.695116,Lose,,4,Bird's Nest,161,89,2000-05-10 21:25:18.695167
2024-05-10 21:25:18.695444,39.119.242.145,USA,Simone Biles,Swimming,27,Female,India,2024-05-10 21:25:18.695495,Draw,Bronze,4,Bird's Nest,172,89,2000-05-10 21:25:18.695523
2024-05-10 21:25:18.695700,90.178.243.66,Russia,Simone Biles,Soccer,18,Male,Germany,2024-05-10 21:25:18.695743,Win,Silver,2,Wembley Stadium,186,78,1995-05-10 21:25:18.695771
2024-05-10 21:25:18.695932,78.64.12.182,China,Simone Biles,Soccer,32,Male,Russia,2024-05-10 21:25:18.696001,Lose,,2,Olympic Stadium,205,84,1997-05-10 21:25:18.696054
2024-05-10 21:25:18.696252,48.216.71.85,Germany,Usain Bolt,Tennis,19,Male,USA,2024-05-10 21:25:18.696284,Lose,,7,Wembley Stadium,184,126,2004-05-10 21:25:18.696297
2024-05-10 21:25:18.696657,176.32.84.42,Russia,Serena Williams,Swimming,33,Male,Germany,2024-05-10 21:25:18.696800,Lose,Silver,5,Olympic Stadium,201,130,2002-05-10 21:25:18.697163
2024-05-10 21:25:18.697786,53.139.4.22,Germany,Simone Biles,Gymnastics,23,Female,China,2024-05-10 21:25:18.697876,Draw,Bronze,6,Madison Square Garden,203,64,1984-05-10 21:25:18.697910
2024-05-10 21:25:18.698054,18.72.146.223,USA,Simone Biles,Swimming,29,Male,Germany,2024-05-10 21:25:18.698077,Win,Silver,8,Bird's Nest,207,102,1985-05-10 21:25:18.698093
2024-05-10 21:25:18.698200,57.165.223.181,Germany,Michael Phelps,Tennis,20,Female,Russia,2024-05-10 21:25:18.698218,Lose,Gold,5,Bird's Nest,154,74,2003-05-10 21:25:18.698230
2024-05-10 21:25:18.698479,53.158.212.232,USA,Lionel Messi,Tennis,25,Female,India,2024-05-10 21:25:18.698527,Draw,,7,Madison Square Garden,190,116,2004-05-10 21:25:18.698552
2024-05-10 21:25:18.698740,189.70.242.189,India,Usain Bolt,Swimming,31,Female,Russia,2024-05-10 21:25:18.698781,Draw,Bronze,6,Bird's Nest,153,142,1991-05-10 21:25:18.698806
2024-05-10 21:25:18.698980,136.87.79.72,China,Simone Biles,Gymnastics,37,Male,China,2024-05-10 21:25:18.699024,Draw,Silver,3,Olympic Stadium,219,105,1989-05-10 21:25:18.699051
2024-05-10 21:25:18.699238,143.160.56.23,Germany,Serena Williams,Gymnastics,36,Male,USA,2024-05-10 21:25:18.699317,Draw,Silver,6,Wembley Stadium,179,66,1985-05-10 21:25:18.699345
2024-05-10 21:25:18.699486,146.189.94.191,Russia,Simone Biles,Athletics,33,Female,Germany,2024-05-10 21:25:18.699510,Draw,Silver,10,Olympic Stadium,187,80,2006-05-10 21:25:18.699523
2024-05-10 21:25:18.699631,239.152.92.105,India,Usain Bolt,Athletics,22,Female,India,2024-05-10 21:25:18.699652,Draw,Bronze,6,Olympic Stadium,205,89,1995-05-10 21:25:18.699665
2024-05-10 21:25:18.699750,127.228.216.250,India,Michael Phelps,Gymnastics,36,Male,USA,2024-05-10 21:25:18.699776,Win,Gold,2,Bird's Nest,216,108,1997-05-10 21:25:18.699792
2024-05-10 21:25:18.699923,126.147.171.14,Germany,Usain Bolt,Soccer,40,Female,USA,2024-05-10 21:25:18.699944,Lose,,8,Olympic Stadium,181,81,1997-05-10 21:25:18.699956
2024-05-10 21:25:18.700053,47.231.107.189,India,Serena Williams,Gymnastics,29,Male,Russia,2024-05-10 21:25:18.700071,Win,Silver,9,Bird's Nest,178,69,1984-05-10 21:25:18.700083
2024-05-10 21:25:18.700160,100.255.205.30,China,Michael Phelps,Swimming,36,Male,USA,2024-05-10 21:25:18.700178,Draw,Gold,8,Bird's Nest,171,122,1990-05-10 21:25:18.700190
2024-05-10 21:25:18.700282,159.95.132.199,India,Usain Bolt,Swimming,26,Male,Russia,2024-05-10 21:25:18.700309,Win,Silver,3,Wembley Stadium,219,87,1998-05-10 21:25:18.700430
2024-05-10 21:25:18.700641,199.146.157.221,Russia,Lionel Messi,Tennis,36,Female,Germany,2024-05-10 21:25:18.700671,Lose,,1,Bird's Nest,191,131,1999-05-10 21:25:18.700686
2024-05-10 21:25:18.700794,219.207.234.141,India,Simone Biles,Athletics,29,Female,Russia,2024-05-10 21:25:18.700818,Lose,Gold,8,Wembley Stadium,206,106,2001-05-10 21:25:18.700831
2024-05-10 21:25:18.700924,141.38.87.235,Germany,Michael Phelps,Tennis,19,Male,Germany,2024-05-10 21:25:18.700945,Draw,Gold,4,Madison Square Garden,159,135,1996-05-10 21:25:18.700960
2024-05-10 21:25:18.701048,72.169.105.173,India,Simone Biles,Athletics,26,Female,India,2024-05-10 21:25:18.701117,Draw,Gold,8,Bird's Nest,203,118,2001-05-10 21:25:18.701180
2024-05-10 21:25:18.701709,111.51.17.197,USA,Usain Bolt,Swimming,33,Female,Germany,2024-05-10 21:25:18.701760,Draw,Bronze,9,Bird's Nest,171,71,2005-05-10 21:25:18.701786
2024-05-10 21:25:18.702057,176.60.100.87,USA,Michael Phelps,Swimming,22,Female,India,2024-05-10 21:25:18.702138,Lose,Bronze,1,Madison Square Garden,215,131,2001-05-10 21:25:18.702195
2024-05-10 21:25:18.702425,207.48.251.26,Germany,Michael Phelps,Tennis,20,Male,Germany,2024-05-10 21:25:18.702486,Draw,Gold,9,Bird's Nest,218,140,2001-05-10 21:25:18.702522
2024-05-10 21:25:18.702708,147.99.32.232,USA,Lionel Messi,Soccer,25,Male,Russia,2024-05-10 21:25:18.702746,Lose,Bronze,8,Madison Square Garden,176,102,1997-05-10 21:25:18.702789
2024-05-10 21:25:18.703016,255.165.146.246,USA,Michael Phelps,Tennis,36,Female,USA,2024-05-10 21:25:18.703041,Win,Bronze,9,Wembley Stadium,162,115,1993-05-10 21:25:18.703053
2024-05-10 21:25:18.703142,130.99.192.97,Russia,Simone Biles,Athletics,19,Male,China,2024-05-10 21:25:18.703162,Win,Gold,2,Bird's Nest,163,86,1997-05-10 21:25:18.703174
2024-05-10 21:25:18.703252,252.11.207.19,USA,Usain Bolt,Gymnastics,29,Male,USA,2024-05-10 21:25:18.703271,Draw,,4,Madison Square Garden,174,85,1984-05-10 21:25:18.703282
2024-05-10 21:25:18.703358,176.124.166.211,Russia,Simone Biles,Athletics,31,Female,Russia,2024-05-10 21:25:18.703377,Lose,,9,Bird's Nest,206,51,1986-05-10 21:25:18.703388
2024-05-10 21:25:18.703468,181.249.107.227,Russia,Usain Bolt,Tennis,22,Male,China,2024-05-10 21:25:18.703486,Draw,,8,Madison Square Garden,167,131,1993-05-10 21:25:18.703497
2024-05-10 21:25:18.703573,122.213.96.255,China,Serena Williams,Tennis,37,Male,Germany,2024-05-10 21:25:18.703591,Win,Silver,9,Madison Square Garden,171,59,1992-05-10 21:25:18.703602
2024-05-10 21:25:18.703677,102.239.216.59,India,Serena Williams,Soccer,36,Male,Germany,2024-05-10 21:25:18.703695,Lose,,6,Bird's Nest,190,59,1984-05-10 21:25:18.703706
2024-05-10 21:25:18.703781,131.105.179.56,USA,Serena Williams,Gymnastics,27,Female,Germany,2024-05-10 21:25:18.703799,Draw,,1,Olympic Stadium,153,122,1988-05-10 21:25:18.703810
2024-05-10 21:25:18.703884,19.230.194.255,Russia,Michael Phelps,Soccer,28,Male,Russia,2024-05-10 21:25:18.703902,Lose,Gold,9,Bird's Nest,174,98,2006-05-10 21:25:18.703913
2024-05-10 21:25:18.703987,188.220.127.255,Germany,Michael Phelps,Soccer,36,Male,USA,2024-05-10 21:25:18.704005,Lose,Silver,5,Madison Square Garden,219,81,1984-05-10 21:25:18.704017
2024-05-10 21:25:18.704374,164.229.102.239,Russia,Usain Bolt,Gymnastics,28,Male,Germany,2024-05-10 21:25:18.704424,Lose,Gold,3,Madison Square Garden,160,121,2000-05-10 21:25:18.704453
2024-05-10 21:25:18.704623,41.65.132.224,India,Usain Bolt,Swimming,40,Female,USA,2024-05-10 21:25:18.704649,Lose,Gold,2,Wembley Stadium,211,120,2005-05-10 21:25:18.704662
2024-05-10 21:25:18.704891,113.22.235.193,India,Simone Biles,Athletics,23,Female,USA,2024-05-10 21:25:18.704938,Lose,Silver,5,Wembley Stadium,181,131,1990-05-10 21:25:18.704964
2024-05-10 21:25:18.705130,109.62.62.173,Russia,Serena Williams,Soccer,27,Male,India,2024-05-10 21:25:18.705182,Draw,Bronze,6,Wembley Stadium,157,124,2002-05-10 21:25:18.705206
2024-05-10 21:25:18.705431,135.208.240.79,Russia,Simone Biles,Gymnastics,38,Male,India,2024-05-10 21:25:18.705475,Draw,Bronze,5,Bird's Nest,164,110,2000-05-10 21:25:18.705500
2024-05-10 21:25:18.705631,136.36.129.29,China,Serena Williams,Tennis,26,Male,Russia,2024-05-10 21:25:18.705653,Draw,Gold,6,Madison Square Garden,184,54,2005-05-10 21:25:18.705672
2024-05-10 21:25:18.705770,234.219.195.133,India,Michael Phelps,Gymnastics,39,Female,Germany,2024-05-10 21:25:18.705790,Lose,Gold,7,Olympic Stadium,196,144,1989-05-10 21:25:18.705813
2024-05-10 21:25:18.705889,55.17.47.248,Russia,Lionel Messi,Gymnastics,34,Male,Russia,2024-05-10 21:25:18.705907,Win,Bronze,7,Madison Square Garden,159,59,1996-05-10 21:25:18.705918
2024-05-10 21:25:18.705994,134.251.63.160,Germany,Michael Phelps,Soccer,37,Male,Germany,2024-05-10 21:25:18.706012,Draw,Bronze,5,Wembley Stadium,197,52,1987-05-10 21:25:18.706023
2024-05-10 21:25:18.706097,97.23.36.129,India,Michael Phelps,Swimming,20,Male,China,2024-05-10 21:25:18.706115,Lose,Silver,9,Madison Square Garden,176,106,1999-05-10 21:25:18.706126
2024-05-10 21:25:18.706201,84.64.96.228,USA,Lionel Messi,Gymnastics,31,Male,Germany,2024-05-10 21:25:18.706218,Win,Bronze,7,Madison Square Garden,184,144,1990-05-10 21:25:18.706230
2024-05-10 21:25:18.706304,1.160.170.121,USA,Serena Williams,Athletics,34,Male,China,2024-05-10 21:25:18.706322,Draw,Bronze,1,Wembley Stadium,201,96,1992-05-10 21:25:18.706335
2024-05-10 21:25:18.706409,110.152.4.131,India,Simone Biles,Gymnastics,20,Female,USA,2024-05-10 21:25:18.706428,Win,Bronze,9,Bird's Nest,190,76,2003-05-10 21:25:18.706439
2024-05-10 21:25:18.706514,145.185.86.68,Germany,Simone Biles,Tennis,21,Female,China,2024-05-10 21:25:18.706533,Win,,3,Madison Square Garden,183,142,1994-05-10 21:25:18.706544
2024-05-10 21:25:18.706618,211.18.181.10,Russia,Serena Williams,Athletics,28,Female,USA,2024-05-10 21:25:18.706636,Lose,Bronze,1,Madison Square Garden,157,143,2001-05-10 21:25:18.706647
2024-05-10 21:25:18.706721,65.176.95.202,USA,Serena Williams,Athletics,35,Male,Germany,2024-05-10 21:25:18.706739,Win,,10,Madison Square Garden,158,147,1995-05-10 21:25:18.706751
2024-05-10 21:25:18.706825,121.73.113.240,Germany,Lionel Messi,Soccer,26,Male,India,2024-05-10 21:25:18.706843,Lose,Bronze,8,Madison Square Garden,177,79,1993-05-10 21:25:18.706854
2024-05-10 21:25:18.706928,77.237.49.147,India,Simone Biles,Soccer,27,Female,Russia,2024-05-10 21:25:18.706945,Lose,Gold,1,Wembley Stadium,191,69,1997-05-10 21:25:18.706956
2024-05-10 21:25:18.707031,24.163.157.141,China,Simone Biles,Soccer,22,Female,Russia,2024-05-10 21:25:18.707049,Lose,Bronze,6,Madison Square Garden,195,129,1986-05-10 21:25:18.707060
2024-05-10 21:25:18.707134,69.129.83.52,China,Serena Williams,Gymnastics,39,Female,India,2024-05-10 21:25:18.707152,Lose,Gold,9,Madison Square Garden,209,65,1994-05-10 21:25:18.707163
2024-05-10 21:25:18.707237,19.184.201.101,China,Simone Biles,Gymnastics,33,Male,India,2024-05-10 21:25:18.707255,Lose,Bronze,6,Wembley Stadium,216,120,2003-05-10 21:25:18.707266
2024-05-10 21:25:18.707340,147.163.65.126,Germany,Michael Phelps,Gymnastics,21,Female,Germany,2024-05-10 21:25:18.707358,Draw,Bronze,6,Olympic Stadium,208,92,1985-05-10 21:25:18.707369
2024-05-10 21:25:18.707443,160.142.91.151,India,Simone Biles,Gymnastics,19,Male,USA,2024-05-10 21:25:18.707461,Win,Silver,3,Wembley Stadium,210,91,2005-05-10 21:25:18.707472
2024-05-10 21:25:18.707546,78.34.144.16,Russia,Simone Biles,Athletics,34,Female,Russia,2024-05-10 21:25:18.707563,Lose,Silver,4,Bird's Nest,202,95,1997-05-10 21:25:18.707575
2024-05-10 21:25:18.707649,19.52.153.124,Russia,Michael Phelps,Athletics,25,Female,India,2024-05-10 21:25:18.707668,Win,,3,Bird's Nest,177,70,2004-05-10 21:25:18.707679
2024-05-10 21:25:18.707753,146.149.212.49,China,Serena Williams,Swimming,33,Male,Germany,2024-05-10 21:25:18.707770,Draw,Gold,3,Madison Square Garden,218,80,1987-05-10 21:25:18.707782
2024-05-10 21:25:18.707855,138.12.141.114,Germany,Usain Bolt,Athletics,33,Male,Russia,2024-05-10 21:25:18.707873,Win,,7,Madison Square Garden,207,102,2004-05-10 21:25:18.707884
2024-05-10 21:25:18.707958,48.12.104.99,China,Simone Biles,Soccer,23,Male,Russia,2024-05-10 21:25:18.707976,Win,Gold,4,Olympic Stadium,166,98,1984-05-10 21:25:18.707987
2024-05-10 21:25:18.708060,73.47.8.56,USA,Usain Bolt,Tennis,33,Female,Germany,2024-05-10 21:25:18.708079,Lose,Silver,5,Wembley Stadium,179,59,2005-05-10 21:25:18.708090
2024-05-10 21:25:18.708164,85.13.7.243,USA,Serena Williams,Tennis,32,Female,India,2024-05-10 21:25:18.708182,Lose,,1,Wembley Stadium,151,140,1984-05-10 21:25:18.708193
2024-05-10 21:25:18.708440,33.111.73.172,India,Serena Williams,Tennis,39,Male,Russia,2024-05-10 21:25:18.708472,Win,,2,Wembley Stadium,182,108,1995-05-10 21:25:18.708485
2024-05-10 21:25:18.708596,60.107.74.138,India,Simone Biles,Gymnastics,18,Female,Russia,2024-05-10 21:25:18.708618,Lose,,4,Madison Square Garden,169,61,1987-05-10 21:25:18.708630
2024-05-10 21:25:18.708717,132.2.173.5,USA,Simone Biles,Tennis,25,Male,China,2024-05-10 21:25:18.708736,Win,Silver,9,Madison Square Garden,212,87,1991-05-10 21:25:18.708749
2024-05-10 21:25:18.708832,232.198.136.244,India,Serena Williams,Athletics,33,Female,Russia,2024-05-10 21:25:18.708852,Lose,Silver,8,Wembley Stadium,164,64,1985-05-10 21:25:18.708864
2024-05-10 21:25:18.708945,255.119.13.182,USA,Michael Phelps,Athletics,35,Female,China,2024-05-10 21:25:18.708964,Lose,Gold,7,Bird's Nest,153,85,2006-05-10 21:25:18.708976
2024-05-10 21:25:18.709056,77.41.49.172,India,Lionel Messi,Tennis,37,Male,Germany,2024-05-10 21:25:18.709077,Lose,Gold,10,Madison Square Garden,164,55,2003-05-10 21:25:18.709089
2024-05-10 21:25:18.709170,162.50.100.74,Germany,Lionel Messi,Gymnastics,37,Female,Russia,2024-05-10 21:25:18.709188,Lose,Silver,4,Olympic Stadium,180,63,1994-05-10 21:25:18.709201
2024-05-10 21:25:18.709345,234.248.121.124,China,Michael Phelps,Athletics,18,Male,China,2024-05-10 21:25:18.709366,Draw,Bronze,9,Wembley Stadium,210,98,1985-05-10 21:25:18.709378
2024-05-10 21:25:18.709468,125.180.56.99,China,Usain Bolt,Soccer,25,Male,USA,2024-05-10 21:25:18.709487,Win,Gold,5,Olympic Stadium,216,150,2006-05-10 21:25:18.709499
2024-05-10 21:25:18.709578,115.102.31.46,China,Usain Bolt,Swimming,35,Male,India,2024-05-10 21:25:18.709597,Draw,Bronze,10,Bird's Nest,190,101,1992-05-10 21:25:18.709609
2024-05-10 21:25:18.709688,253.65.195.211,Germany,Usain Bolt,Athletics,22,Female,Germany,2024-05-10 21:25:18.709719,Lose,,7,Madison Square Garden,150,103,2002-05-10 21:25:18.709742
2024-05-10 21:25:18.709838,44.82.224.103,USA,Michael Phelps,Swimming,27,Male,China,2024-05-10 21:25:18.709924,Win,,6,Olympic Stadium,192,99,2004-05-10 21:25:18.709959
2024-05-10 21:25:18.710157,88.226.92.182,China,Usain Bolt,Swimming,38,Female,Germany,2024-05-10 21:25:18.710197,Draw,Gold,9,Wembley Stadium,208,115,2005-05-10 21:25:18.710224
2024-05-10 21:25:18.710458,100.219.36.77,India,Lionel Messi,Soccer,19,Female,Russia,2024-05-10 21:25:18.710504,Draw,Silver,3,Olympic Stadium,210,61,1995-05-10 21:25:18.710529
2024-05-10 21:25:18.710687,218.25.41.142,India,Serena Williams,Gymnastics,40,Male,China,2024-05-10 21:25:18.710757,Lose,Bronze,9,Madison Square Garden,178,140,1988-05-10 21:25:18.710853
2024-05-10 21:25:18.711160,249.215.52.151,India,Serena Williams,Tennis,20,Male,China,2024-05-10 21:25:18.711250,Draw,,4,Bird's Nest,214,73,2005-05-10 21:25:18.711313
2024-05-10 21:25:18.711908,22.137.94.140,USA,Michael Phelps,Gymnastics,19,Male,Germany,2024-05-10 21:25:18.712099,Draw,,8,Madison Square Garden,168,70,2006-05-10 21:25:18.712184
